"id","loss"
995,1790.53998684893
998,1608.98137465385
1000,3691.79174708447
1018,1657.5184904007
1019,1549.55807988362
1028,1861.26338002873
1034,1438.14599252306
1038,1520.09204056225
1040,1213.34837468412
1042,1293.52684374768
1057,8028.394284603
1058,2678.67453188086
1063,1083.83115428968
1066,4728.9577743872
1071,4296.21209812742
1073,4417.77146956356
1074,2646.13552002159
1077,2417.15412474093
1080,10817.303238126
1088,922.491226776964
1096,814.067312838222
1097,11139.3824108166
1105,6776.30991890259
1115,1938.35389325699
1116,2857.36307330038
1122,1970.97417964926
1130,5064.1836783285
1133,911.711707269589
1137,1898.21969338753
1140,2085.61771861766
1143,6884.49836740453
1149,5829.99047260467
1150,880.856943575141
1153,729.325178617111
1157,844.667937552895
1180,596.74164277775
1183,984.240717418027
1188,1675.85290358635
1193,1146.8026530975
1200,717.822226438331
1209,3895.70375416658
1214,1957.20226470356
1219,1654.76477272131
1223,6637.2828833364
1227,851.299245167321
1228,1545.13625196906
1229,5147.93752468495
1233,1021.36620543702
1238,5946.3659387499
1239,1730.83196946023
1241,3742.23375577793
1243,1793.08610748401
1244,1108.25598006964
1245,3876.99433102737
1277,3915.05974496315
1279,2477.14098108905
1292,9203.08967047859
1293,1288.70198989383
1299,9412.94650651099
1304,2354.13110982092
1313,3003.88526913924
1328,2478.7467424217
1330,1105.25313165443
1334,1536.84770273769
1335,1320.01211617403
1336,5430.65682930612
1341,1058.53291592862
1344,1166.62928026791
1351,947.242566565706
1352,2011.47037891242
1354,1455.16362528555
1368,3606.83555767651
1373,1432.07067097199
1375,579.844836122738
1381,1685.46487629066
1384,4271.64621503443
1385,3617.71120087645
1388,5086.19146959725
1401,5972.68593821741
1402,2125.97718590681
1404,1458.2184944287
1406,1466.21441294329
1409,1015.29843209216
1422,1441.4517273793
1429,2807.07956569802
1433,5648.28224504029
1438,1097.53555864159
1444,1135.06347707008
1446,1173.50297049518
1450,1016.04766063233
1451,774.570331040893
1454,1732.49662464689
1458,2549.98922781513
1461,3586.33467739424
1464,5344.33143217986
1465,1076.29549523436
1478,2359.92378166393
1479,1785.32237217283
1480,2209.4177004132
1484,2093.68774713698
1486,917.565035826432
1488,845.381542826112
1489,3483.5843623002
1491,1157.06652875301
1507,1706.44863161377
1515,1509.76285904147
1519,2697.36618749359
1528,1897.92916514227
1529,972.690475459039
1530,3303.18061384026
1532,1009.76300320328
1541,1705.57982327011
1542,2844.0512463622
1547,1273.45495903001
1549,1090.53676261974
1553,2325.24506130647
1554,2661.49663041897
1555,1388.39574147651
1559,1588.41809134031
1565,1506.86368486272
1568,1146.91585417463
1576,3118.71255298294
1579,852.671585422395
1592,912.444100108678
1596,3173.74591748359
1605,943.471784910183
1607,1436.4004183328
1612,1865.65734251547
1617,2910.69919746317
1619,2499.31137539568
1620,7577.8321732916
1624,2448.45653550617
1627,1228.45904485215
1633,1754.46827372876
1636,1294.51101661362
1639,1138.34650918091
1640,3895.83750483668
1644,1139.64509825395
1646,1382.13839217078
1647,2449.25991763812
1654,1410.99566084955
1655,3371.43773079464
1664,5912.12761033197
1665,2159.56972606176
1667,7432.1566476493
1669,1226.02288264054
1678,2250.30930825357
1682,2400.17188232898
1689,1084.86940769138
1690,2780.46425747467
1693,6572.81874012099
1695,877.440798662225
1705,2333.80713355735
1706,2512.2970910039
1708,2082.83994251028
1716,1911.46902038389
1720,5069.5425179854
1722,1596.58122584101
1749,3554.62343009568
1750,1911.12634234898
1751,6592.92689178071
1760,3630.35377269983
1763,2419.89192011395
1770,1778.13396542523
1777,1849.01261672043
1785,3388.2922816263
1791,1078.43054278534
1794,4833.70664471819
1800,1259.57336955192
1816,1409.22995395353
1817,1225.58041026072
1821,2740.22765009532
1836,1219.75378831574
1838,1696.09089633752
1851,2233.42018737186
1852,2878.58197335326
1854,2256.60175965065
1856,882.575260878458
1865,727.050149580419
1872,951.184430808154
1878,720.606962695829
1880,908.631586223359
1881,1295.5793359476
1882,2015.96706816706
1886,876.228287709258
1892,1520.92147957782
1894,2444.84457569382
1898,2504.80667532538
1899,2375.37838897401
1902,1033.51071160856
1903,3268.99991225547
1906,1870.39342537741
1910,1957.34692639817
1911,1620.71797285031
1914,3316.34609230149
1929,3267.32932643449
1932,1609.47937885487
1952,1030.31580373836
1959,1265.81049453308
1960,1782.97600779068
1976,3865.16228802526
1980,2636.69916172667
1981,2000.97318015779
1987,1813.13880676229
1994,1458.89381887004
2000,711.500511746472
2008,2403.22847379685
2011,2024.13432859426
2012,6235.41783155533
2019,1639.61528554678
2022,2626.33198112611
2024,8454.00516209095
2028,1152.67866664828
2030,3475.88205223728
2031,6339.94467108234
2047,2006.65932141348
2049,526.852470149023
2050,1263.95944545313
2051,4058.52414941489
2056,1738.01146499897
2057,1165.35162095309
2059,2533.08933943303
2069,3681.30071302824
2085,1403.30422045335
2089,761.15110965074
2090,1272.82966503366
2101,2979.31242368717
2114,2619.39821779234
2115,1337.61721845811
2118,1233.49352441131
2119,2544.38024269899
2125,1565.04518581199
2128,3017.67899707911
2129,1718.70031639923
2132,2183.3731782344
2133,2116.17060257668
2135,836.743406250179
2136,1645.68175011905
2143,1304.1707505823
2144,1228.49243447634
2145,2975.5515059158
2152,1935.3744608634
2160,2936.01904223513
2166,1404.58488382063
2169,993.509562169723
2170,1686.01951520313
2172,1522.89611625566
2181,1735.92178991939
2183,1689.3648779446
2185,3088.9053516586
2188,2556.25896051797
2189,2432.02079748566
2194,4905.98372272352
2202,1415.73753843736
2208,2453.75811521681
2227,1582.75742252498
2230,5151.9599396527
2235,2352.8225952548
2236,1665.28061886152
2244,7524.03275598882
2248,1381.66856586775
2252,1338.9477461193
2254,1687.7585659647
2260,5746.51135305967
2263,1876.54585200457
2274,1304.45124730274
2277,1023.97755881207
2279,5449.67136054653
2280,13126.6268879005
2283,2742.00918251162
2284,885.795533227579
2288,3509.59083294379
2292,1759.84996480347
2295,6515.03577655676
2296,1101.47713266875
2299,2794.63357255194
2315,6308.53390971023
2318,1623.08142795864
2329,10639.6987577825
2337,1616.79449286244
2340,1077.19759654626
2342,1952.38601094576
2347,2461.33176766821
2349,3984.94738720294
2354,1290.36467225741
2361,3051.92003653276
2370,1670.88184232483
2378,2715.5718370549
2382,3275.95634746347
2387,1723.61391381593
2389,2007.64990530185
2394,1464.01515391381
2396,2141.12760359278
2400,2675.70647459056
2407,2529.40680402086
2414,1165.45109244715
2415,1844.19876079426
2421,2065.17911565186
2427,1904.13766423276
2428,2995.14911741279
2430,2481.97559041559
2435,2248.76574613951
2445,5143.57486810633
2446,1625.94135156071
2447,1352.45113615341
2449,1655.06227256699
2451,1803.1383176607
2458,17335.3128957398
2462,12445.3213566914
2463,2274.07603219139
2467,2198.40841487686
2471,5944.3361043411
2475,1909.64332807269
2478,2717.51745181316
2483,4464.48314474044
2485,1140.47140386544
2487,1146.35925312393
2494,765.936641576013
2497,2114.30263212878
2499,1396.52611812255
2503,1414.43524058818
2513,2415.63203423321
2515,1925.64622460328
2522,1461.57315583887
2523,1395.02595081048
2528,2872.95838014846
2532,4847.84704936147
2536,1073.39562317686
2538,1664.27087103082
2539,988.551471152573
2540,2502.15893003141
2545,5229.69396398252
2548,1382.42181485184
2549,906.451395263669
2553,2267.05155035691
2563,1399.71415962226
2566,2271.20861447927
2574,1404.13621745742
2575,2909.43923022909
2584,2685.02123676347
2588,2469.34676530022
2589,994.60356122789
2592,1468.2223341979
2596,1356.54339467622
2598,1369.84729332341
2602,1048.74795345504
2603,1387.4156083154
2607,2389.17455964687
2609,1509.48499895553
2611,8193.09793265669
2627,1480.97658033928
2628,2004.86124998871
2630,2944.89725748139
2633,1804.26157055361
2636,5070.03568060568
2640,892.433488528959
2641,1252.92120817069
2657,4274.31943723532
2659,1236.56703539393
2662,1114.40254228392
2663,1772.58394147854
2667,1958.20484991179
2670,922.169731924145
2682,2010.36287280692
2694,2401.95566203832
2699,8127.86585125389
2700,3141.0633423926
2703,5061.56672133424
2708,1992.36158287242
2714,1008.49362447399
2725,583.310744990613
2726,1239.85038089836
2727,1155.46926371799
2732,2017.55477955532
2733,4821.89240578875
2736,4948.33941355592
2745,2305.32875658356
2760,1363.47912891045
2764,1787.51839380951
2765,5994.13561570719
2766,684.993540690826
2775,1943.66559597219
2783,1843.79604758713
2784,757.039560829855
2786,2296.48019828149
2801,1224.81449829523
2803,2193.60938038986
2813,5356.40396159111
2815,7386.43235816949
2816,1614.87905242398
2818,2834.91195447672
2819,2490.58980245208
2822,1346.97994660395
2825,1751.54346612493
2826,1331.89924969086
2830,1708.96399714349
2834,1437.48164317466
2835,7103.4354807382
2856,2314.69700104406
2873,5867.09816419608
2886,6081.42073891417
2892,3037.33826242977
2896,989.384747207689
2897,1108.3685472617
2899,2151.40168464066
2901,1127.31351296532
2909,5592.13828130239
2914,2474.76084047371
2915,1248.23650434094
2916,2595.73181126585
2919,908.141257718461
2926,2663.06570096109
2927,1970.71950116482
2933,1604.363200158
2934,2880.85454752704
2941,1775.17139857774
2942,1645.33807768154
2946,2503.5612416063
2949,1801.79064988131
2952,1747.99995668041
2957,8093.83142585747
2962,2396.57972639882
2963,915.775975620512
2965,1872.06197184641
2966,7430.85968301268
2971,2736.58845650262
2975,686.685612686483
2979,1010.9202108233
2985,8137.35902723287
2995,2369.11620415974
2996,1324.19121460966
3001,2881.4810221482
3007,2186.68747311305
3008,929.438739718033
3014,3194.36098340466
3017,12076.81868834
3021,1287.45638424016
3025,2640.1576800842
3026,892.868501965796
3034,2365.06185725516
3035,2124.11170044431
3044,2679.39885410246
3046,2582.71751392002
3047,5575.25263371736
3057,3010.74264958785
3059,5418.16891532528
3063,5222.27295867025
3065,1379.30209765164
3067,1591.37400627097
3069,1612.22154287377
3076,3798.88587477685
3086,1203.29709154865
3088,2300.48279432758
3090,1729.10542594609
3096,2875.16344863392
3100,1112.0499150975
3102,2346.34015182495
3103,1626.22513951045
3107,1067.91256813091
3118,1056.58738889132
3120,5607.03738335627
3123,2157.35584121194
3128,1180.86697620542
3132,1506.03185842609
3140,1622.63569654481
3152,2568.52502616284
3165,2365.75214058849
3183,1561.31306045741
3190,1016.75186747957
3197,2227.684140966
3201,1122.11725253226
3203,1864.86664261076
3214,1978.56570170159
3219,2376.31642380741
3220,1374.06163912276
3221,3585.48656926432
3229,1582.04211197343
3234,1106.20324021521
3235,3178.92583113918
3240,1847.39544534679
3241,1524.0286415754
3249,2116.14941223847
3254,861.682859844903
3264,3135.45469234418
3266,2384.06026438106
3270,897.099408647203
3282,1717.92520622856
3285,1712.72562350266
3289,1143.39490953866
3291,1492.33369040567
3295,1525.59042183156
3299,893.670128523368
3302,1315.05147490059
3303,5838.32517312448
3308,3362.09110744107
3309,3317.71583029457
3324,1888.66470820438
3327,5289.83133835489
3330,3914.34667475077
3335,1255.82513646568
3339,1907.69657139099
3340,2460.42939285465
3343,1666.92674014558
3350,2461.16863510659
3353,1765.47628895796
3356,8597.98589477362
3361,2948.56881415752
3368,1024.19974601405
3376,1407.59800472578
3381,1115.07548327596
3383,2323.72211955547
3397,2933.94916779999
3403,2197.33942638445
3405,1566.84099876413
3410,1602.99134115678
3412,2332.12956506485
3416,2674.66556207519
3417,1695.99789158381
3423,3082.79296056661
3427,7387.85543390494
3435,2760.0186234047
3439,1264.37055562672
3441,2101.26992035242
3450,1647.84979499195
3453,1012.89659379328
3454,1258.30491681959
3458,9539.68397140984
3459,2007.14450287124
3467,4143.71730682731
3469,6735.20503025561
3477,958.719632944648
3478,8412.94680308467
3482,969.531470667671
3484,5306.28265874223
3506,2530.08473156879
3515,6130.87171849545
3522,2842.3646968832
3523,1444.30975800629
3526,1214.73194424277
3532,1461.84847005997
3534,1920.50098022125
3537,1182.64709026587
3539,1035.47990794228
3542,4408.31893990401
3545,1023.75346715415
3552,1374.48234425609
3554,1286.36225316286
3573,1696.61990731231
3576,926.299171471633
3577,2658.80115774162
3580,1468.45478678172
3583,1322.2257902021
3584,1570.90990211109
3609,1379.02720540614
3613,6147.98591795734
3623,2137.49399799792
3624,3266.58469493217
3638,7861.44419860559
3642,1613.88755270039
3643,2119.01000718119
3647,1464.69176604182
3653,1932.95992483869
3654,4524.29595800993
3656,1507.33511335134
3658,925.550802842275
3659,3401.49529162484
3663,5283.88688965615
3664,3215.99006507676
3666,875.736653654631
3681,1105.63212814258
3689,2708.3495224851
3694,2959.08885478621
3695,1388.1527945394
3699,1446.96093063277
3701,1635.55792792284
3704,3316.45362632402
3721,1235.32292927411
3726,4510.00239372874
3727,2144.79295386105
3729,2357.45504177951
3731,4095.50793567649
3738,1188.63478045621
3740,3013.333647515
3744,1542.58027383088
3757,1118.07249599329
3758,925.557864261446
3778,1797.21199565027
3781,3583.50045602354
3790,7022.40558679883
3796,838.004766532471
3798,6528.98072372908
3804,942.938375221641
3813,1055.38042194485
3814,1165.21270849427
3815,2571.56547412366
3818,2025.51597602875
3823,2582.23972227641
3826,9794.75089491282
3831,1562.77741817473
3834,3142.21983809739
3835,2734.70221125379
3849,2385.34520415869
3850,2604.52100659441
3855,1972.12393151591
3864,2487.42684321608
3867,2229.03040894347
3871,1155.48579295662
3879,1655.88165993895
3880,2627.01709644659
3882,5579.44930587803
3884,8264.68403624993
3893,1703.9150309931
3895,1446.47665644397
3901,3676.13649708456
3903,1005.63927773229
3913,1605.07635724396
3921,2465.84860842155
3929,2409.06269291729
3947,904.381652619548
3962,1919.71632889695
3963,914.076701050323
3966,2096.12513419266
3975,1980.53094755566
3976,5866.82959590327
3977,2628.78268654584
3978,1056.00160852322
3979,980.959065328803
3983,1903.23536227337
3985,843.854333377934
3989,8070.32305050194
3992,1847.45622891553
3995,2064.42591611881
4008,2007.11004824805
4013,1758.43822194923
4029,2045.93370317577
4035,2906.093531156
4040,2251.56510490703
4048,888.016654238255
4060,1644.62898978926
4066,1282.74347240964
4075,787.016434173072
4079,2146.32553118909
4083,1149.637131172
4091,1903.65831980066
4092,6837.41427628748
4093,2727.57078017345
4098,2839.06363923524
4108,1546.34504109409
4109,849.725688539058
4110,3442.57911281235
4116,2294.78350237865
4129,1631.6864400886
4130,3889.1630112862
4140,1962.97274367238
4146,1841.45185887588
4150,4284.3916156598
4151,7784.04369893142
4153,1442.43770676645
4169,6583.48981973408
4170,2129.58816724171
4179,1549.40292140924
4183,3061.79396618745
4188,3101.55988863024
4190,1698.36746234975
4193,1512.9294643257
4201,8667.34645735422
4205,1363.28669586726
4210,2175.09747419351
4226,1673.70707285366
4229,1996.30811938065
4241,2604.58434591673
4242,1246.7469990618
4257,2704.68688978284
4258,759.347959753679
4260,2595.56348389619
4263,4848.44811135854
4267,869.876767331697
4273,2056.17549735391
4274,2025.0939473608
4277,1348.75833623582
4281,1625.57234623504
4283,5493.36705674763
4293,2316.10027156364
4294,1526.51093405436
4305,3938.24340478461
4307,3096.52966378144
4318,1847.14704633206
4325,2129.8867353997
4327,5024.30908599432
4332,3207.86663916456
4335,4230.86822917936
4336,3038.81880184627
4337,774.507175806193
4339,3980.23015671466
4343,1396.69793490187
4346,993.628478597249
4348,1438.53212804689
4350,4155.0624963383
4358,2184.61557994109
4359,2081.85395271062
4363,2257.34219081874
4366,5042.8770447298
4374,1100.23934758843
4375,2010.26797209071
4377,1099.11091213321
4393,3427.80413194935
4395,2921.11058998376
4400,1054.23616123888
4402,5850.64312164176
4404,8870.17927836322
4415,2499.0265599018
4418,1851.78669099932
4422,1653.76534408417
4430,1398.32791509741
4432,1934.97767240661
4433,1024.76495351862
4435,5657.64116540346
4438,1754.2340425793
4444,1628.39162259265
4447,2201.42534448157
4451,4997.69565349004
4452,1868.61142051533
4457,1423.88272239677
4459,4414.54119178245
4469,1236.24395427854
4471,7372.55414962038
4486,1087.03442169679
4488,2242.50904618749
4510,1392.05102603475
4515,1135.6985296949
4527,3512.20916835606
4530,1139.15937972414
4534,923.755422111136
4535,3256.90127812752
4536,1419.55280052004
4548,2712.62886315915
4549,1593.90062486495
4551,5710.23168606185
4556,2850.77619219157
4559,686.159949819501
4564,1336.92981915585
4570,3738.81633754078
4575,6789.39595867366
4584,3182.4657477529
4585,2478.43236138498
4591,1801.26148458979
4592,2707.05451617482
4593,1645.40476649134
4594,1112.53521500942
4598,1082.43614640033
4607,2841.12753612261
4608,949.04105661106
4620,2376.86491522765
4621,3371.79785842739
4625,2662.17949406912
4635,3085.04286624738
4638,6923.43024527049
4652,2744.50501217999
4657,2375.90400538665
4658,2086.14884924987
4666,4487.08020767389
4672,1373.17085103118
4676,2662.39022714266
4680,1233.59116541642
4681,4845.00919423055
4683,3439.56326634933
4684,1252.99828022219
4689,2671.88922652991
4690,2384.17281108116
4692,1933.52593586258
4697,1793.07584739236
4700,2055.65983960094
4705,16064.0409174642
4721,1797.08088288158
4726,1894.079571109
4729,975.326655021369
4731,4653.98626673241
4736,1855.46804335082
4739,1705.48955115333
4740,2073.87799267438
4753,1234.96896222341
4754,2235.74304593702
4755,6272.03082287361
4756,1113.6976127397
4759,1693.15037369371
4764,1349.79225523366
4771,4024.05736382651
4772,1497.43102879399
4776,810.670104056794
4780,2714.93612266795
4784,1432.34725780441
4786,1521.29139281189
4787,3068.94451107667
4789,951.880900389989
4794,1890.48747171106
4800,1936.75093207714
4807,2912.12911600086
4813,9071.40660326979
4818,2662.82951958025
4823,9531.20863402936
4824,2014.52565170748
4829,2286.57174855949
4830,994.130832462125
4835,2671.90961150473
4844,1686.63143731147
4845,1665.12101890676
4846,2363.4238049365
4847,884.508209880305
4854,2444.23843861972
4857,3247.54387461655
4861,1033.31458932765
4863,1203.53810192317
4866,2796.30780078027
4869,4080.40485772401
4871,1321.28291890304
4872,2061.68029712184
4875,2252.57239500915
4877,8044.58105238882
4878,1024.90080611307
4885,1898.64606299826
4886,1323.72025639192
4888,3281.37192534543
4890,1316.01562770298
4896,1233.51234617241
4899,1922.76883960866
4913,794.330997619213
4916,1932.07160336091
4920,3510.2669934112
4925,3372.36385100116
4934,1694.06535632939
4941,2558.32220411241
4946,1648.74658654033
4954,2824.20710402783
4956,1283.29408432657
4958,4051.28115448868
4965,1194.35546323703
4966,1142.17265012503
4970,2629.50731013031
4977,1557.73392871832
4980,3657.19086070348
4984,1950.8198166367
4995,963.478483151327
4997,3204.30458038087
4999,2093.86146691571
5005,3929.67823735121
5011,1917.89373361779
5015,2305.27929012569
5016,2268.19987840238
5019,2482.91664983421
5024,2096.38602262863
5030,1995.12333830163
5031,1715.82040913436
5034,1988.6836077603
5047,9025.10301692719
5048,2132.49540028813
5052,1692.37710230814
5061,1730.50187094282
5062,7921.19837152204
5067,3383.14868527009
5068,3928.5840808084
5077,1310.15632985513
5079,2389.67018358253
5090,2357.85751186516
5094,2158.20880824719
5103,2007.84520850414
5104,882.039267578946
5106,2006.96745068071
5107,1877.1821674925
5110,1110.16535503201
5114,1695.56043329667
5116,3817.29117403245
5121,5864.60319066751
5122,2592.28204498461
5124,1505.97871759924
5132,3940.91468525802
5133,2056.18824338486
5138,2339.2262983159
5143,2869.3713959774
5153,1447.84642622942
5154,1904.66253951692
5155,1095.07336617891
5160,1671.12088098661
5169,4013.69375309344
5172,2885.47524986545
5173,2872.75015783139
5179,1030.01026489204
5182,3068.46163143255
5187,1205.62888161356
5192,2778.22450959089
5211,1402.72151391146
5213,2731.67858631936
5219,927.163527697782
5225,2249.87799109373
5226,1235.75772310466
5227,4541.19794703948
5228,1893.97390345677
5239,2716.95642257464
5241,1494.78859310064
5244,2102.28014240158
5248,3738.94113608259
5260,1297.46864898731
5266,1286.32606393797
5273,1659.15773000877
5280,6452.65733232455
5298,4226.38786216806
5300,1074.7646301873
5306,2920.84873763523
5307,1362.29310757827
5311,5893.47196475842
5316,1126.24484287518
5323,883.084208784881
5332,1652.55847363794
5336,1514.92767603085
5338,993.786266184563
5342,2918.52791387864
5347,1388.19979185615
5355,4125.50822052234
5357,1956.69276737684
5362,1232.18729046687
5363,1425.24197009965
5364,907.358666933324
5366,2587.87046673504
5374,5925.15500999478
5375,771.288296549611
5379,2379.77607662691
5380,2064.32058854219
5383,812.217035518835
5385,1389.51106235127
5390,2086.0633022211
5393,4020.08353203454
5398,1650.46844099808
5411,2719.21679415085
5414,735.413110142581
5429,1371.00524239061
5432,9107.80568659705
5436,1214.10016939378
5437,4072.94413368134
5439,1183.36744827339
5440,3044.38523923214
5449,1425.86734692727
5458,1129.59123879795
5460,865.117679519233
5462,1134.86377691612
5463,1868.0448155797
5465,2400.84722709557
5467,3006.35568015691
5475,3437.74978119082
5483,1864.13049911872
5485,1461.50764566238
5489,1346.7583747487
5493,2436.0261404918
5497,852.39027467418
5501,1410.92030756367
5506,1348.47602816239
5507,1357.56256655504
5510,2789.03167638888
5524,4570.41197404816
5531,1411.22914702654
5542,4962.85775840395
5543,2137.5918469476
5544,4446.73002081354
5552,1610.51501487156
5560,2095.37263800055
5563,3652.67698776506
5573,2589.02080361681
5579,1071.77535426831
5584,2809.17647058239
5585,9857.52658262975
5594,1651.14619114646
5595,1610.86677593951
5597,1994.58684964167
5598,1403.11018106681
5604,1564.43783852628
5606,1518.39180118231
5610,1122.85588826837
5615,4214.53440579547
5631,1224.39464762187
5637,1399.45988971004
5646,1556.77083387629
5656,2776.9583270014
5658,10905.3471745825
5666,1557.54601534226
5668,2385.56928666535
5673,1291.05767913003
5680,1187.48759431161
5691,2546.21777404212
5692,5844.59795171871
5693,1917.71723880073
5697,3146.34594115073
5698,1633.8041056272
5700,1877.25288253102
5704,2279.5706254659
5705,1820.91149456461
5707,815.710960928767
5710,907.992738688992
5716,971.339394050243
5720,1417.83182235646
5722,1880.78575520392
5727,1906.12168963406
5733,1398.98951207178
5737,2550.71645740533
5742,3866.68863720809
5747,892.999217667125
5760,2725.80382769867
5774,1829.80521078048
5788,5449.65576893401
5796,1867.18632683928
5797,1326.51309808641
5800,2156.17212382685
5812,1952.23706139626
5814,1128.88908219612
5818,1243.49638232793
5819,2553.79305807436
5823,4780.37285986465
5826,2313.0188309658
5830,1596.53859309196
5831,1522.7465318705
5846,2043.7641949642
5864,2240.67592636608
5869,695.931592924712
5870,3777.32942360327
5879,1310.1444600157
5883,7911.55747438329
5886,1182.68600208136
5889,4804.61462451475
5904,1958.57371385873
5905,1082.1879087509
5910,2161.87247340713
5911,2247.65512279759
5914,1746.13139019979
5915,1582.89327751443
5920,900.273076266258
5925,1684.73528165574
5926,1785.06359328327
5934,2385.49193601
5939,2932.08766830763
5941,976.851887284324
5943,1014.46945255394
5949,3407.83006847695
5961,1683.88475471665
5965,3707.80007443425
5966,2544.027209975
5969,708.191190192848
5970,2002.73338505247
5978,2670.67532693374
5979,2602.55825141094
5983,1576.24481551012
5985,5380.37433305505
5989,1210.14790612109
5997,1561.25871348125
6004,2054.89639392101
6010,3686.45812088499
6013,1655.45770658934
6019,1572.81218809015
6020,1336.14210400659
6032,1005.23847374241
6036,5079.20175463182
6037,4723.29674921488
6039,1608.11081316283
6050,1675.54367696067
6051,1688.30590917659
6053,3486.13010101703
6057,1540.21285489424
6059,1351.99526943734
6067,3828.19531191775
6068,1614.91986475962
6075,1684.21559800814
6078,837.378840040411
6079,3894.3145049381
6080,3676.61682812595
6082,4427.64961266559
6084,1314.09492114975
6091,2816.71466744988
6092,1281.6460128919
6093,5058.38184687855
6096,1560.95723379482
6102,1718.25618301922
6105,1593.74406615918
6116,1460.4786850453
6122,920.979725659076
6126,1036.86680702266
6131,4783.1181169609
